9|2100|7.00,Last Update : 2021-03-11 17:08,,3507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time Series (Company),,,거래량,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frequency,D,Ascending,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Period(From),20061231,Korean,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Period(To),CPD-1TD [20210310] [20210310],0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Code,A069500,A105190,A102110,A232080,A278540,A229200,A196230,A371460,A293180,A130730,A122260,A314250,A139260,A364980,A251350,A292150,A091160,A367380,A091180,A091170,A372330,A283580,A371160,A364960,A245710,A102780,A214980,A360200,A302190,A157490,A148070,A153130,A364990,A266370,A114260,A195930,A273130,A245340,A329750
2/2/2015 12:00:00 AM,4457602,213483,1068818,,,,0,,,218473,554,,11799,,,,13840,,542,7168,,,,,,100021,,,,564,111,67609,,,388,12440,,,
2/3/2015 12:00:00 AM,2928603,271111,927619,,,,1,,,248669,184,,6222,,,,231,,7254,6723,,,,,,123453,,,,11989,66,16827,,,334,12711,,,
2/4/2015 12:00:00 AM,4438741,315359,1158613,,,,0,,,216638,387,,5761,,,,391,,2361,4711,,,,,,204863,,,,1906,1973,42056,,,2527,11720,,,
2/5/2015 12:00:00 AM,7531998,249365,1143282,,,,5000,,,257005,743,,10656,,,,1376,,1215,303529,,,,,,419026,,,,52,511,51741,,,3856,3331,,,
2/6/2015 12:00:00 AM,7693877,131491,1010904,,,,0,,,262247,41,,4984,,,,507,,6155,485885,,,,,,87687,,,,1513,48,25044,,,5723,2467,,,
2/9/2015 12:00:00 AM,4697704,115854,585973,,,,0,,,259219,1106,,8458,,,,1178,,3510,57371,,,,,,182560,,,,2666,708,10108,,,934,828,,,
2/10/2015 12:00:00 AM,6396806,789390,1129575,,,,0,,,239636,2001,,59633,,,,774,,2105,15134,,,,,,453980,,,,942,42,11556,,,3796,21688,,,
2/11/2015 12:00:00 AM,5626410,435606,790502,,,,0,,,239525,11,,3879,,,,382,,402,23162,,,,,,345987,,,,219,2135,21389,,,822,322,,,
2/12/2015 12:00:00 AM,5093395,1107741,1602107,,,,0,,,238536,2,,5021,,,,1567,,634,24627,,,,,,406464,,,,1754,101,17914,,,2002,10543,,,
2/13/2015 12:00:00 AM,4931084,3203088,1085584,,,,0,,,248739,1,,8619,,,,703,,2475,37116,,,,,,63631,,,,1536,25,48905,,,135,1734,,,
2/16/2015 12:00:00 AM,8412868,131958,843168,,,,0,,,222583,32,,8480,,,,81,,549,620490,,,,,,301456,,,,458,1597,15961,,,681,907,,,
2/17/2015 12:00:00 AM,4485826,265854,1124227,,,,4,,,203990,54,,7619,,,,1447,,15638,76228,,,,,,483548,,,,3434,2014,5005,,,848,2200,,,
2/23/2015 12:00:00 AM,7620777,70570,621145,,,,0,,,225479,118,,13847,,,,2521,,6653,31557,,,,,,257957,,,,721,161,19592,,,983,15524,,,
2/24/2015 12:00:00 AM,5532864,76419,1003017,,,,17,,,235347,2966,,5199,,,,2873,,3771,13523,,,,,,192470,,,,14158,159,23113,,,1155,12911,,,
2/25/2015 12:00:00 AM,6605823,1395825,4922254,,,,0,,,219665,115,,12932,,,,546,,527,40459,,,,,,126777,,,,798,943,15162,,,8809,45040,,,
2/26/2015 12:00:00 AM,11625156,93814,1728891,,,,0,,,222790,1,,3814,,,,1388,,352,9845,,,,,,131566,,,,1101,50,20113,,,2372,8160,,,
2/27/2015 12:00:00 AM,7432229,2432945,2405775,,,,100,,,213136,16,,5213,,,,484,,1307,92790,,,,,,198097,,,,1961,34,16981,,,3057,41240,,,
3/2/2015 12:00:00 AM,6985462,287296,1706430,,,,0,,,242121,40,,39395,,,,610,,725,137260,,,,,,213731,,,,3331,142,28156,,,489,6362,,,
3/3/2015 12:00:00 AM,10534486,647422,1929121,,,,2754,,,218999,371,,7856,,,,2670,,8335,43004,,,,,,205363,10179,,,5730,452,19459,,,647,6469,,,
3/4/2015 12:00:00 AM,8299529,442786,1397120,,,,0,,,236014,154,,12883,,,,569,,5462,8171,,,,,,162479,11971,,,2231,107,20639,,,88,96660,,,
3/5/2015 12:00:00 AM,5642091,68857,1030155,,,,0,,,252715,85,,8815,,,,1213,,17275,44711,,,,,,728907,16201,,,1913,103,14638,,,267,6779,,,
3/6/2015 12:00:00 AM,6784804,137020,846723,,,,20000,,,290464,1493,,8860,,,,1041,,32474,66385,,,,,,208098,11418,,,12857,220,40317,,,1319,10553,,,
3/9/2015 12:00:00 AM,5033608,122602,839423,,,,0,,,260226,6,,8807,,,,8407,,3414,27663,,,,,,1061884,8504,,,804,137,16297,,,839,14599,,,
3/10/2015 12:00:00 AM,5365056,1348568,1189922,,,,0,,,259867,41,,100514,,,,189,,1660,43440,,,,,,1022798,10117,,,3370,1066,6010,,,55,4692,,,
3/11/2015 12:00:00 AM,11188378,1236519,2373394,,,,3162,,,248123,228,,4081,,,,225,,5375,39490,,,,,,1235992,13707,,,1159,235,6602,,,3480,14970,,,
3/12/2015 12:00:00 AM,6873864,784693,2200237,,,,2,,,222376,426,,7448,,,,1555,,161176,685179,,,,,,1409196,17827,,,1464,1549,16827,,,813,16355,,,
3/13/2015 12:00:00 AM,4233597,875164,1442091,,,,5842,,,211400,1,,3538,,,,825,,107261,556624,,,,,,1038454,17321,,,4192,170,9798,,,1939,13687,,,
3/16/2015 12:00:00 AM,4541784,31921,888999,,,,0,,,239802,106,,8766,,,,200,,755,37279,,,,,,91749,11913,,,3097,204,21954,,,1570,28099,,,
3/17/2015 12:00:00 AM,6462344,1004098,2266600,,,,0,,,263693,55,,22418,,,,1534,,2336,41867,,,,,,264872,10179,,,4177,251,31216,,,377,32263,,,
3/18/2015 12:00:00 AM,11664816,130113,2308229,,,,2772,,,305797,392,,25107,,,,1222,,2047,65541,,,,,,730212,12414,,,3790,616,12247,,,1088,16063,,,
3/19/2015 12:00:00 AM,9637142,862141,1563859,,,,10,,,268831,347,,7337,,,,1237,,3710,19892,,,,,,334204,16732,,,3151,298,11317,,,1043,30254,,,
3/20/2015 12:00:00 AM,7364000,134434,1707508,,,,1172,,,293101,252,,9029,,,,1123,,7102,19504,,,,,,208959,25497,,,6884,41,14662,,,1376,263609,,,
3/23/2015 12:00:00 AM,9152691,88587,1324963,,,,0,,,287192,117,,93782,,,,88367,,3772,12184,,,,,,603467,15135,,,44919,88,20389,,,361,18451,,,
3/24/2015 12:00:00 AM,3709730,113396,1546227,,,,6716,,,259606,1,,6927,,,,3426,,4672,25606,,,,,,673882,16436,,,2788,88,14962,,,1790,14120,,,
3/25/2015 12:00:00 AM,4836722,255518,1503672,,,,0,,,258789,371,,100281,,,,6532,,10197,60886,,,,,,343698,8689,,,15376,153,19108,,,243,15914,,,
3/26/2015 12:00:00 AM,7713405,484831,1306323,,,,1841,,,259395,2311,,3911,,,,1391,,5154,29675,,,,,,196592,11062,,,2651,68,13522,,,1120,26310,,,
3/27/2015 12:00:00 AM,4875035,334933,1386092,,,,0,,,287421,412,,7908,,,,664,,2371,17091,,,,,,54288,12263,,,425,290,51983,,,224,13518,,,
3/30/2015 12:00:00 AM,4117353,598784,1480821,,,,2,,,267214,340,,10410,,,,531,,1593,15207,,,,,,313790,23624,,,946,3050,7890,,,398,16422,,,
3/31/2015 12:00:00 AM,6893954,216516,1338677,,,,600,,,265269,2658,,11576,,,,4703,,2544,18931,,,,,,224481,12678,,,274,43,60246,,,2440,16169,,,
4/1/2015 12:00:00 AM,3893191,29461,1013122,,,,5600,,,260973,101,,4506,,,,1844,,26055,19799,,,,,,229536,12419,,,461,1939,20629,,,4119,10923,,,
4/2/2015 12:00:00 AM,5410256,376841,962578,,,,0,,,275551,21,,28953,,,,1071,,13218,9394,,,,,,229612,13998,,,1957,1195,17132,,,3975,6952,,,
4/3/2015 12:00:00 AM,3423364,480362,1087300,,,,0,,,286375,207,,23831,,,,1577,,1745,13533,,,,,,443326,12092,,,631,28,21700,,,461,10653,,,
4/6/2015 12:00:00 AM,5037215,150055,1553792,,,,0,,,256408,30,,26809,,,,459,,19605,42255,,,,,,549223,15784,,,3300,47,19341,,,427,2931,,,
4/7/2015 12:00:00 AM,4166264,353269,1106844,,,,0,,,268953,12,,7062,,,,1177,,22873,56214,,,,,,205906,16658,,,9062,419,19313,,,603,3659,,,
4/8/2015 12:00:00 AM,5209416,358265,1480478,,,,3260,,,256796,287,,5739,,,,2006,,10656,114031,,,,,,158695,13090,,,1211,195,33992,,,135,26310,,,
4/9/2015 12:00:00 AM,6041971,53380,1075455,,,,9294,,,242263,241,,6371,,,,257,,10170,129852,,,,,,105272,13476,,,5303,2139,29355,,,306,5324,,,
4/10/2015 12:00:00 AM,9339582,234335,1792126,,,,0,,,249524,209,,39124,,,,1581,,305336,114880,,,,,,761668,20587,,,1297,60,21187,,,757,41498,,,
4/13/2015 12:00:00 AM,12653793,579426,2257329,,,,2960,,,269444,374,,12956,,,,1226,,30414,78090,,,,,,337757,12602,,,10179,240,105961,,,700,9342,,,
4/14/2015 12:00:00 AM,8626069,520075,1973993,,,,3248,,,264981,172,,8070,,,,2430,,37760,278057,,,,,,290125,13507,,,13327,247,24425,,,3569,112105,,,
4/15/2015 12:00:00 AM,9062700,148457,1765456,,,,0,,,256760,321,,11741,,,,3573,,16796,94594,,,,,,346329,13000,,,46331,122,41289,,,789,15354,,,
4/16/2015 12:00:00 AM,6535979,233102,2280937,,,,1,,,250440,39,,13808,,,,53153,,20021,192529,,,,,,198218,15062,,,692,170,33816,,,1157,9722,,,
4/17/2015 12:00:00 AM,8658594,90196,1902447,,,,2654,,,254111,64,,7628,,,,41437,,39977,102128,,,,,,847535,8602,,,557,1014,22558,,,1846,29384,,,
4/20/2015 12:00:00 AM,4942270,308190,1760522,,,,0,,,271837,1480,,10908,,,,1568,,18820,67006,,,,,,828676,3087,,,81645,1587,27212,,,527,134135,,,
4/21/2015 12:00:00 AM,7418414,100399,1230442,,,,2731,,,312629,1079,,7401,,,,1455,,48110,241633,,,,,,1135649,9224,,,4240,205,33713,,,385,3527,,,
4/22/2015 12:00:00 AM,9361125,1015838,4531786,,,,0,,,268417,2,,28976,,,,897,,32946,146011,,,,,,926645,14381,,,6069,1197,22915,,,426,4627,,,
4/23/2015 12:00:00 AM,9980797,49173,1995269,,,,3836,,,280469,72,,18660,,,,67490,,35495,180388,,,,,,920066,15141,,,7035,265,36193,,,2471,6703,,,
4/24/2015 12:00:00 AM,10369654,1101668,3063376,,,,1,,,329741,321,,9887,,,,4532,,50460,548717,,,,,,388403,4002,,,2234,140,44315,,,534,4437,,,
4/27/2015 12:00:00 AM,3903930,31339,814146,,,,0,,,302132,994,,10036,,,,2839,,22402,63048,,,,,,394583,11868,,,31486,1200,17250,,,1284,5134,,,
4/28/2015 12:00:00 AM,3834253,406052,1403099,,,,2666,,,293672,86,,8500,,,,674,,71125,54775,,,,,,147804,14697,,,53761,199,63558,,,5608,3818,,,
4/29/2015 12:00:00 AM,8740568,937427,2098703,,,,0,,,271716,77,,5190,,,,12819,,16567,78498,,,,,,1685099,3504,,,21056,572,27260,,,309,2546,,,
4/30/2015 12:00:00 AM,7481911,327918,1067454,,,,100,,,354462,207,,6906,,,,7294,,64534,18103,,,,,,162165,4992,,,6804,521,12295,,,2665,6248,,,
5/4/2015 12:00:00 AM,2783809,161001,1116291,,,,51,,,291679,1621,,8662,,,,865,,15967,81183,,,,,,166300,3448,,,9388,366,10567,,,2782,4961,,,
5/6/2015 12:00:00 AM,6136602,472423,1696323,,,,1,,,293792,863,,10730,,,,9991,,8389,37385,,,,,,668254,4857,,,2583,161,45567,,,3366,23716,,,
5/7/2015 12:00:00 AM,8961700,429340,2656659,,,,2500,,,325094,23,,3388,,,,1144,,9650,36752,,,,,,288872,3660,,,688,712,11786,,,699,7780,,,
5/8/2015 12:00:00 AM,7396077,179008,667975,,,,9862,,,195557,15,,3916,,,,792,,1207,19121,,,,,,59695,4271,,,217,109,23372,,,930,3937,,,
5/11/2015 12:00:00 AM,4650746,194446,1534463,,,,1,,,334851,22,,15178,,,,313,,6877,29359,,,,,,102162,13862,,,662,63,21161,,,1557,12585,,,
5/12/2015 12:00:00 AM,4239176,189307,802049,,,,0,,,293030,400,,5638,,,,551,,2635,28599,,,,,,249955,3349,,,19065,1164,9494,,,4868,3622,,,
5/13/2015 12:00:00 AM,3581756,413030,1036981,,,,0,,,254449,311,,4012,,,,26490,,3754,46271,,,,,,238938,9156,,,652,85,23113,,,854,22630,,,
5/14/2015 12:00:00 AM,3285747,465030,1194293,,,,0,,,269230,1,,2735,,,,9271,,37494,32254,,,,,,310187,9241,,,91968,274,10105,,,1336,6897,,,
5/15/2015 12:00:00 AM,8188560,755398,2705347,,,,2634,,,241035,56,,4703,,,,3306,,33503,23882,,,,,,85293,9483,,,3522,11,17081,,,978,3464,,,
5/18/2015 12:00:00 AM,8130048,382526,1098183,,,,0,,,277643,177,,5694,,,,639,,5713,31813,,,,,,63972,12629,,,147,5,12623,,,211,2757,,,
5/19/2015 12:00:00 AM,5531626,1164154,1391343,,,,0,,,302230,112,,749,,,,1410,,22605,33839,,,,,,137708,16102,,,208,152,14970,,,409,2019,,,
5/20/2015 12:00:00 AM,3400702,499907,1698892,,,,0,,,305058,116,,8789,,,,1631,,7718,31335,,,,,,110679,11398,,,1292,69,22720,,,341,67886,,,
5/21/2015 12:00:00 AM,8745465,679744,3071669,,,,0,,,256864,24,,2074,,,,758,,33328,71519,,,,,,181120,9529,,,958,3127,32793,,,286,2398,,,
5/22/2015 12:00:00 AM,7939862,361434,1027262,,,,0,,,283780,7,,4519,,,,3812,,16383,22159,,,,,,192560,10214,,,238,16,26613,,,4405,6543,,,
5/26/2015 12:00:00 AM,5822231,400740,2191351,,,,3338,,,246554,1015,,40276,,,,792,,16406,26428,,,,,,600307,11890,,,2275,259,16160,,,939,6935,,,
5/27/2015 12:00:00 AM,8578587,1632162,4998777,,,,36,,,303540,105,,6396,,,,792,,14680,47432,,,,,,596927,12595,,,44245,55,21957,,,1165,10386,,,
5/28/2015 12:00:00 AM,13302831,496389,2572349,,,,0,,,386831,1050,,4509,,,,4456,,11362,19324,,,,,,297466,9050,,,166,174,28490,,,2803,6032,,,
5/29/2015 12:00:00 AM,5489352,786425,1587384,,,,5730,,,511617,1026,,7803,,,,514,,9374,25689,,,,,,352286,11753,,,516,102,45197,,,1909,3568,,,
6/1/2015 12:00:00 AM,4786901,306443,1447166,,,,0,,,591987,39,,3277,,,,408,,7792,21631,,,,,,364825,13015,,,35152,138,30206,,,3795,40727,,,
6/2/2015 12:00:00 AM,8142523,998464,1814440,,,,1,,,447389,85,,4773,,,,1254,,59197,20265,,,,,,499732,10793,,,2663,137,199570,,,2591,2057,,,
6/3/2015 12:00:00 AM,7287262,816948,1816675,,,,0,,,386167,32,,3863,,,,1064,,69212,13562,,,,,,370549,4773,,,1404,51,24079,,,5979,3202,,,
6/4/2015 12:00:00 AM,9656272,784355,1930657,,,,1350,,,243644,661,,3162,,,,573,,27751,36734,,,,,,294018,8496,,,28,1018,36747,,,10369,38477,,,
6/5/2015 12:00:00 AM,3946319,676390,1883368,,,,0,,,263543,199,,10674,,,,1764,,5434,48016,,,,,,395133,2913,,,4126,1013,47668,,,609,11814,,,
6/8/2015 12:00:00 AM,6451265,331985,1624383,,,,1,,,338398,209,,3314,,,,296,,8241,69112,,,,,,150801,10188,,,1017,64,86471,,,247,462468,,,
6/9/2015 12:00:00 AM,3972648,424632,2069945,,,,0,,,296512,50,,4112,,,,1755,,4757,21585,,,,,,90977,10667,,,363,2,52851,,,516,408358,,,
6/10/2015 12:00:00 AM,5570572,885225,1902589,,,,0,,,320955,489,,11454,,,,511,,3576,268416,,,,,,242194,6060,,,6825,102,55751,,,2439,2322,,,
6/11/2015 12:00:00 AM,10214709,396272,3418005,,,,1,,,367101,171,,2023,,,,103,,13799,24251,,,,,,335763,446,,,841,108,33709,,,3055,4306,,,
6/12/2015 12:00:00 AM,5509843,727122,2562905,,,,1,,,421386,27,,2786,,,,463,,4476,44675,,,,,,173429,14249,,,901,98,47976,,,1112,8735,,,
6/15/2015 12:00:00 AM,7826622,198889,1030663,,,,11921,,,361452,162,,5911,,,,3622,,1138,37561,,,,,,198021,11375,,,5165,46,22798,,,363,4178,,,
6/16/2015 12:00:00 AM,7973134,796456,3454513,,,,19392,,,552256,74,,2648,,,,1665,,52658,39689,,,,,,131627,5837,,,571,6,51646,,,256,21274,,,
6/17/2015 12:00:00 AM,10359853,596828,1792489,,,,0,,,787430,110,,1131,,,,1044,,259086,15889,,,,,,131692,4965,,,837,56,11916,,,205,53920,,,
6/18/2015 12:00:00 AM,9209730,777928,3163854,,,,16299,,,423020,431,,2445,,,,872,,8182,27780,,,,,,157569,11119,,,1592,10,25615,,,2019,1870,,,
6/19/2015 12:00:00 AM,4408141,363620,4915421,,,,0,,,391804,2,,304,,,,21,,6120,50093,,,,,,299061,4213,,,5013,75,38701,,,1169,1451,,,
6/22/2015 12:00:00 AM,5931845,159434,941937,,,,76725,,,528956,683,,7207,,,,649,,9817,27907,,,,,,53764,366613,,,1147,1646,28705,,,1221,1329,,,
6/23/2015 12:00:00 AM,5572125,498459,1708916,,,,2,,,501992,306,,2765,,,,841,,17732,23780,,,,,,126414,205325,,,97,29,56513,,,38,33377,,,
6/24/2015 12:00:00 AM,4890241,181668,3431444,,,,4,,,329442,911,,1198,,,,784,,20914,24057,,,,,,311580,189786,,,3040,19,33150,,,1423,2927,,,
6/25/2015 12:00:00 AM,4698519,153945,816709,,,,3054,,,225665,26,,5776,,,,274,,3462,27685,,,,,,60521,206337,,,2753,98,41035,,,107,6278,,,
6/26/2015 12:00:00 AM,4719128,74420,2728602,,,,1027,,,257613,1136,,2144,,,,1364,,3167,22499,,,,,,180824,205802,,,1910,226,42562,,,2143,5905,,,
6/29/2015 12:00:00 AM,7071238,439393,4632870,,,,0,,,222026,104,,10954,,,,695,,12337,49656,,,,,,27473,199681,,,1463,364,27038,,,922,18994,,,
6/30/2015 12:00:00 AM,4623882,231068,1730965,,,,23156,,,472335,28,,2886,,,,252,,2034,212730,,,,,,236895,173872,,,330,171,48152,,,1024,3719,,,
7/1/2015 12:00:00 AM,4828687,438247,1824170,,,,2022,,,508480,563,,5667,,,,411,,3858,19782,,,,,,218403,203189,,,2582,91,36470,,,581,70895,,,
7/2/2015 12:00:00 AM,3608635,297472,1455183,,,,1038,,,390230,99,,4050,,,,329,,4728,38613,,,,,,650251,244460,,,8437,33,22931,,,573,5113,,,
7/3/2015 12:00:00 AM,3816427,131050,688023,,,,0,,,492679,704,,7288,,,,673,,4326,18289,,,,,,357353,197084,,,1184,323,41786,,,1659,39982,,,
7/6/2015 12:00:00 AM,5255514,185346,2825978,,,,197,,,225522,271,,8280,,,,1123,,5108,37025,,,,,,33342,178362,,,703,56,14677,,,2528,14065,,,
7/7/2015 12:00:00 AM,10062052,294880,2465700,,,,10753,,,473478,25,,2535,,,,270,,62527,14724,,,,,,90923,188698,,,52787,4,11372,,,311,812221,,,
7/8/2015 12:00:00 AM,7928795,376044,2712992,,,,133,,,157781,696,,2425,,,,55,,83054,29246,,,,,,37558,176151,,,258791,151,7100,,,843,8778,,,
7/9/2015 12:00:00 AM,12416582,769598,2847279,,,,319,,,43912,197,,2112,,,,84,,6218,39426,,,,,,122867,323922,,,7253,64,16718,,,1918,17249,,,
7/10/2015 12:00:00 AM,6785632,100694,1607301,,,,258,,,146767,95,,6899,,,,364,,563595,55855,,,,,,247382,162115,,,1470,1,22239,,,773,36137,,,
7/13/2015 12:00:00 AM,4212367,33078,1018071,,,,0,,,877453,19,,3417,,,,302,,23098,23016,,,,,,55556,193106,,,989,14,3031,,,539,103442,,,
7/14/2015 12:00:00 AM,5489700,62803,1823182,,,,109,,,241970,980,,12746,,,,13245,,4415,46217,,,,,,91743,206250,,,254,838,27953,,,1939,55337,,,
7/15/2015 12:00:00 AM,5596479,633111,1109428,,,,0,,,388812,15,,5917,,,,99,,6182,176628,,,,,,335083,192291,,,56,201,10863,,,844,11511,,,
7/16/2015 12:00:00 AM,4770766,154009,1224895,,,,0,,,183586,16,,6253,,,,940,,1604,47792,,,,,,365297,127568,,,4757,70,19601,,,201,8143,,,
7/17/2015 12:00:00 AM,4648482,228039,1209409,,,,5,,,167646,25,,7383,,,,1125,,57257,48350,,,,,,408600,142747,,,45019,687,31808,,,65,7340,,,
7/20/2015 12:00:00 AM,3845662,197889,1298861,,,,58595,,,661326,81,,3629,,,,503,,15369,13596,,,,,,295938,140095,,,13410,25,36753,,,364,3361,,,
7/21/2015 12:00:00 AM,3916775,287772,1595850,,,,12,,,490365,1585,,5593,,,,759,,17385,12697,,,,,,94916,155985,,,10284,999,17241,,,5340,3527,,,
7/22/2015 12:00:00 AM,5803394,280682,3920625,,,,15,,,322400,313,,3964,,,,703,,8195,25753,,,,,,430903,122540,,,1591,25,14145,,,621,18621,,,
7/23/2015 12:00:00 AM,9004442,287172,1778393,,,,0,,,191909,54,,2679,,,,276,,23833,12937,,,,,,69402,134839,,,813,133,27445,,,340,3219,,,
7/24/2015 12:00:00 AM,4917797,491920,2990397,,,,141,,,347032,1010,,5284,,,,356,,14520,44099,,,,,,150396,108233,,,452,21,35794,,,2675,1517,,,
7/27/2015 12:00:00 AM,10715813,491743,4753756,,,,2213,,,378499,485,,8918,,,,628,,23402,24921,,,,,,175574,101952,,,1329,37,33947,,,771,2710,,,
7/28/2015 12:00:00 AM,4750193,584460,1668054,,,,0,,,636257,599,,3597,,,,346,,25591,30984,,,,,,744949,107623,,,14975,32,27694,,,197,7777,,,
7/29/2015 12:00:00 AM,4474796,329289,1155752,,,,0,,,350061,44,,3586,,,,98,,2767,20925,,,,,,44619,183515,,,49780,11,17405,,,9,13986,,,
7/30/2015 12:00:00 AM,4915220,183170,1119542,,,,0,,,350998,90,,5606,,,,802,,10624,40492,,,,,,27192,28060,,,1590,43,7196,,,400,7986,,,
7/31/2015 12:00:00 AM,10212211,172528,2042593,,,,0,,,373696,177,,2010,,,,125,,18040,74904,,,,,,27014,152142,,,37101,382,31903,,,61139,2954,,,
8/3/2015 12:00:00 AM,11062680,314315,1491757,,,,0,,,1055294,591,,3996,,,,197,,53954,44049,,,,,,24336,8652,,,380,429,21293,,,344,21167,,,
8/4/2015 12:00:00 AM,6971590,86532,904386,,,,0,,,368804,95,,16270,,,,98,,130426,40844,,,,,,45303,6765,,,7666,104,19062,,,36200,14290,,,
8/5/2015 12:00:00 AM,4792411,71648,1576766,,,,94,,,393470,161,,3922,,,,140,,1608,34202,,,,,,40100,2171,,,97,5630,24913,,,36216,1541,,,
8/6/2015 12:00:00 AM,5957038,98610,1964430,,,,0,,,476836,101,,886,,,,32504,,2274,13674,,,,,,183056,872,,,43900,805,18310,,,600,19655,,,
8/7/2015 12:00:00 AM,9808480,418587,1586863,,,,0,,,322325,941,,3620,,,,337,,1596,17646,,,,,,76549,11013,,,61,77,13784,,,2520,881,,,
8/10/2015 12:00:00 AM,6752931,414118,1111331,,,,2,,,284720,124,,6331,,,,140,,416,54074,,,,,,20802,1646,,,1357,424,16129,,,1194,4109,,,
8/11/2015 12:00:00 AM,7190014,427767,2028526,,,,0,,,280015,382,,843,,,,615,,932,19366,,,,,,39589,7130,,,40153,129,11398,,,1168,15564,,,
8/12/2015 12:00:00 AM,9088377,621344,1478224,,,,971,,,394769,1206,,1082,,,,4906,,60159,39572,,,,,,98272,5111,,,165,86,10325,,,1753,13861,,,
8/13/2015 12:00:00 AM,8950719,503451,2685419,,,,293,,,479962,3362,,12179,,,,399,,2058,726509,,,,,,522271,789,,,40144,17,16854,,,13,67911,,,
8/17/2015 12:00:00 AM,5524828,437106,1768876,,,,100,,,296574,480,,3315,,,,380,,698,18905,,,,,,126717,420,,,143,163,17642,,,339,61987,,,
8/18/2015 12:00:00 AM,7890443,140449,1884613,,,,0,,,283132,91,,3178,,,,853,,58123,25249,,,,,,187888,546,,,472,271,8285,,,818,1602,,,
8/19/2015 12:00:00 AM,10214109,201044,3113277,,,,100,,,301168,192,,797,,,,514,,13274,26529,,,,,,130009,1666,,,6249,210,24963,,,5801,5119,,,
8/20/2015 12:00:00 AM,9760693,43646,1862902,,,,1,,,282396,127,,1150,,,,491,,4950,75665,,,,,,39510,13156,,,604,2697,10519,,,247,11921,,,
8/21/2015 12:00:00 AM,14811919,682339,4479178,,,,611,,,270186,477,,364,,,,4590,,5191,22906,,,,,,700109,4202,,,14934,363,18324,,,888,6119,,,
8/24/2015 12:00:00 AM,20996907,739483,7672058,,,,524,,,256335,103,,5905,,,,377,,34771,31769,,,,,,60764,8430,,,3993,25864,99241,,,4124,16756,,,
8/25/2015 12:00:00 AM,23559183,1166911,6927631,,,,0,,,272423,190,,101291,,,,552,,124733,28878,,,,,,70582,27598,,,655,1710,41350,,,874,72458,,,
8/26/2015 12:00:00 AM,15344928,1441214,3628570,,,,8000,,,363892,4520,,1958,,,,2920,,193005,30243,,,,,,118751,18077,,,698,12,45149,,,2522,35806,,,
8/27/2015 12:00:00 AM,11883626,2053053,5418159,,,,162,,,330861,880,,955,,,,381,,74629,29115,,,,,,402138,18776,,,41,117,27633,,,1179,8301,,,
8/28/2015 12:00:00 AM,11204663,1603810,2103471,,,,100,,,273196,2598,,1031,,,,359,,3466,54120,,,,,,75165,3902,,,259833,1074,11714,,,503,19542,,,
8/31/2015 12:00:00 AM,6960587,138796,1431926,,,,0,,,681983,147,,1281,,,,253,,1220,29240,,,,,,72938,1669,,,42,887,11257,,,1649,5756,,,
9/1/2015 12:00:00 AM,6408506,270962,2330358,,,,200,,,660442,1574,,1825,,,,136,,9418,52589,,,,,,104517,2216,,,4252,2208,13605,,,7916,5113,,,
9/2/2015 12:00:00 AM,4226323,62422,1855644,,,,0,,,764966,56,,682,,,,59,,18333,17895,,,,,,89777,2971,,,2530,168,13954,,,133,3478,,,
9/3/2015 12:00:00 AM,4994394,40722,1008291,,,,0,,,424962,3,,1358,,,,373,,8814,33154,,,,,,91783,3475,,,1351,459,16547,,,130,1983,,,
9/4/2015 12:00:00 AM,5796693,88663,1698362,,,,0,,,424038,15,,442,,,,8695,,1640,20016,,,,,,16194,1836,,,573,516,12069,,,182,15263,,,
9/7/2015 12:00:00 AM,5995186,923747,1577978,,,,67990,,,636026,21,,2681,,,,79,,19054,49062,,,,,,193745,713,,,10394,258,12253,,,472,3935,,,
9/8/2015 12:00:00 AM,4782918,406159,639484,,,,4000,,,662091,11,,935,,,,850,,62451,6331,,,,,,534054,1430,,,19,86,17828,,,62,671,,,
9/9/2015 12:00:00 AM,7019408,636074,1421165,,,,3000,,,1054888,30,,606,,,,337,,3408,15722,,,,,,118890,2684,,,42,160,10561,,,211,16711,,,
9/10/2015 12:00:00 AM,16119662,975663,1334742,,,,0,,,461531,72414,,3446,,,,45,,43987,41435,,,,,,161122,1296,,,697,570,4916,,,55,25491,,,
9/11/2015 12:00:00 AM,5706526,294260,882798,,,,150,,,250792,95886,,1909,,,,328,,9475,14853,,,,,,374549,3093,,,197,17,19831,,,1364,1635,,,
9/14/2015 12:00:00 AM,7245411,356215,1254609,,,,0,,,521892,192952,,1100,,,,115,,14323,41159,,,,,,484498,1337,,,16,311,6186,,,208,2266,,,
9/15/2015 12:00:00 AM,6282845,160882,1091718,,,,0,,,396172,217180,,2702,,,,526,,5813,8144,,,,,,24808,1788,,,1149,67,3690,,,1075,16354,,,
